Kingdom	Phylum	Class	Order	Family	Genus	Case MRA	Control MRA	MRAR	KW TSS	KW CLR	KW rCLR	t-test TSS	t-test CLR	t-test rCLR	GLM TSS	GLM CLR	GLM rCLR	ANCOM	ANCOM-BC	ALDEx2 t-test	ALDEx2 Wilcoxon	baySeq	DESeq2	edgeR RLE	edgeR TMM	fitFeatureModel	fitZIG	GLM NBZI	limma-voom	SAMseq	LEfSe	N methods detected by
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG-004	0.000864016693328437	0.000693852187266026	1.2452460469036	0.0709108908542505	0.509404756930504	0.154723965223363	0.755313147292293	0.684635138948593	0.534386982846891	0.757570940453614	0.674655988400059	0.540894155358667	1	0.127176036430465	0.768818784281429	0.566783640390462	0.678632741586953	0.878373872817307	0.391621701845546	0.985633906288862	0.593476037789494	0.489578197908518	0.0987013766695025	0.663011410360531	0.0266	1	1
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	NA	NA	2.98332681698167e-05	1.45930187138098e-05	2.04435208060034	0.178094087717236	0.142758009809176	0.149593020853309	0.125529785773551	0.0589798909122417	0.559453466473511	0.163767337882227	0.0707473591211738	0.574092571691561	1	0.000140627326603601	0.403571294562276	0.368178588382975	9.15459448987595e-09	0.181157220460354	0.00212394492691819	0.144568387710775	0.252557473949582	8.55604386720975e-08	0.249310887926276	0.0615727393788315	0.03269	1	5
Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Pyramidobacter	0.000424676285221158	0.00026824427878518	1.58316996412533	0.67359693707109	0.975164795911802	0.00514082007637992	0.380240319410267	0.400917559604129	0.00736790299004265	0.451601380236453	0.44446776758509	0.00347174557741155	1	0.0264262396577164	0.697826025873952	0.713841628020103	0.203865325763656	0.0387636369446637	9.27398833293066e-05	0.330156342020152	0.10662454220203	0.0221340461892662	0.624814496843419	0.221178920365852	1	1	7
Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	NA	0.000275504092704549	0.00025972562523382	1.06075052261988	0.947600972476495	0.377269905095972	0.442246723455472	0.213999223851797	0.267056677241977	0.39063936605726	0.221321664897324	0.274122412713586	0.383287758502602	1	0.878202692161514	0.320743342713051	0.360745570498517	0.703981993729437	0.541732614874224	0.161637740789088	0.71244378076776	0.681285155111895	0.725316357739949	0.296687167853023	0.310483320442823	0.36026	1	0
Bacteria	Firmicutes	NA	NA	NA	NA	0.000611551415070347	0.000408898931917654	1.49560531303492	0.648861293987928	0.84704545212456	0.897855495109286	0.910490652201482	0.94397458769305	0.991391254822154	0.912846056333885	0.944137012078762	0.99131263878233	1	0.416469556901121	0.84789266974639	0.808032398700949	0.581894458004441	0.627951160639057	0.00730317933692778	0.101066685314692	0.995222974886508	0.928862495774625	0.0174011130378705	0.973200150986309	0.23248	1	2
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Angelakisella	0.000388891974993707	0.000322728266023438	1.20501367849032	0.648861293987928	0.927919701403267	0.158052825099201	0.800219895563962	0.896623506209088	0.267642945839826	0.805173448979779	0.894302275828401	0.286722456411904	1	0.33347463435624	0.796852446182243	0.920139977834281	0.612923396849228	0.94294126861576	0.720510416916511	0.874103934661372	0.607005299977366	0.214005200946517	0.318067991237369	0.700474720388692	0.19948	1	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Hydrogenoanaerobacterium	0.000133337888502165	5.63564779174316e-05	2.36597270499267	0.793829347877221	0.639941771326524	0.000174599255528593	0.460531257080294	0.267056677241977	0.00383979671044447	0.489938497449309	0.290966790062716	0.00306453551202979	1	0.013977240663132	0.646211132835303	0.688368956769352	0.022285513918399	0.0537342541340803	5.89387137485279e-07	0.0151742777857991	0.0816605912749066	0.00183231863831924	0.000322470355726411	0.202066711431803	0.14144	1	9
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus_1	0.00352273751844681	0.00441797088607505	0.797365489562207	0.0842833726989242	0.0198583769287191	0.0302927475308442	0.011510046794689	0.0114176682524557	0.0675652169243086	0.0127961976720858	0.0114621825625678	0.0641941129167606	1	0.0403572093932455	0.0327534556979359	0.0244297364750809	0.227041077768055	0.15346922396913	0.000854631149902983	0.0986932492425129	0.110586379448892	0.0352643099657889	0.760373662267285	0.0222743979794839	0.01162	1	13
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	0.000809612887628147	0.000471816370250527	1.71594912486452	0.0252724524102625	0.0978334516794667	0.0051542683809615	0.121239910138108	0.0940781403542132	0.00371596701855464	0.133898643214256	0.100019627912669	0.00228459066833742	1	0.00572589216812212	0.342997803343928	0.138269615461773	0.234779360576222	0.178970951196307	0.0132771725627512	0.0435089622214084	0.0071903802922335	0.000624279551784469	0.00335688464491172	0.0806760926374271	0	0.0252724524102818	12
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Phocea	6.95011450235362e-05	8.41977855766652e-05	0.825450984815424	0.190810553797984	0.142758009809176	0.0179005806641985	0.0758775222266873	0.108711374664434	0.117222251355615	0.0674033871935182	0.104363705150427	0.10714366036961	1	0.534470363825841	0.196261362777331	0.148762607974108	0.639800139697419	0.0658037433432166	0.0232576792608565	0.104434252986634	0.21058123281064	0.0856358947109474	0.995492167592106	0.163651913614628	0.24111	1	2
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Caproiciproducens	4.95956560240337e-05	3.67024600838691e-05	1.35128969313507	0.947600972476495	0.84704545212456	0.00707392681828495	0.954924371980318	0.722432102103479	0.0379235066945409	0.955801673418615	0.730831129078331	0.0372610720538175	1	0.088915715316606	0.77056724495959	0.782284742031324	0.637504640427095	0.71761133501675	0.574277946857064	0.356941364776438	0.615457153289968	0.340053709238384	0.0898438551507161	0.624944891241022	0.17436	1	3
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium_5	0.00516564737481865	0.00407966391651523	1.26619434358481	0.24704882870848	0.754792313148465	0.971751484999242	0.980075028955884	0.808874853396422	0.946069307896726	0.979320325339469	0.814322021269356	0.945300231831185	1	0.393503825461619	0.835222208073287	0.749691246913208	0.604898347031064	0.811775789313567	0.206022985287248	0.425861482599836	1	0.975861622998977	0.0672279618575643	0.94483356459854	0.14144	1	0
Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	7.19908096976512e-05	0.000110357076825836	0.652344296970333	0.748633258073984	0.809958024934802	0.915585120773558	0.54092258037748	0.589870766945849	0.310775988154147	0.525059996485416	0.570031226261876	0.33022299248945	1	0.817348765718074	0.737643367260558	0.726907454759275	0.28441068294868	0.00984949699091191	0.000746808476628189	0.0309299493214172	0.101581178293762	0.00181667390173463	0.0625302657252604	0.71490922617113	1	1	4
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	0.000486216352535294	0.000327205520124206	1.48596622804752	0.0345710019986923	0.184550086587116	0.78208666591433	0.224854545975713	0.119421782318991	0.915615673503794	0.225424877957582	0.111412194995954	0.916081286367103	1	0.00678619639356032	0.210135087282443	0.235798601137685	0.503480168750727	0.0653170600709134	0.0577898324826491	0.386355087092529	0.396604223153758	0.493389113575034	0.0530251150968526	0.0806596394220739	0.01137	0.0345710019986871	4
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Varibaculum	0.000489252080871275	0.000262001814412379	1.86736142254807	0.0128448919701006	0.0312109199297484	0.303262763704657	0.00390601115700564	0.00863342313144593	0.991391254822154	0.00900002032636577	0.0144432677038386	0.99131263878233	1	9.84380746084219e-05	0.0769507299967274	0.0642433330115497	0.542315925656344	0.00451640023917496	2.55740616479066e-08	0.190958929905403	0.145899780415699	0.000398210253422227	0.199305085913073	0.00224306653020755	0	0.0128448919701	13
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Mobiluncus	0.000284262739668699	0.000162324573303385	1.75119967287646	0.0409584152463645	0.0312109199297484	0.0619034918327506	0.0199699708936356	0.0154215300820187	0.991391254822154	0.037288007920134	0.0243225659704079	0.99131263878233	1	0.00011768400696018	0.164457957076842	0.14534274906364	0.486055354417297	0.369578511396625	5.14431293706411e-11	0.263063673734696	0.260034238353394	0.000216564646149093	0.371903318145495	0.0110674380813409	0	0.0409584152463474	12
Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	0.000230781099557302	0.000103991308011293	2.21923451075584	0.000333084115816701	0.000730848165915681	0.0719278148028182	0.000140676276689562	4.05054480671588e-05	0.165730496081795	0.000682832689141946	0.000111157453351462	0.154200659841892	1	4.60512774551557e-07	0.00575251277061446	0.00313689281221646	0.040822760438073	8.59700509477394e-06	0.102014122976245	0.0264520588540416	0.000471496677613543	2.39121287686473e-09	0.0898438551507161	1.29442447814154e-05	0	1	16
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Tyzzerella	0.00138887741751783	0.000919318552417168	1.51076839890378	0.98517360440232	0.771180953575169	0.104224629440402	0.800219895563962	0.922684344465173	0.167686238968804	0.806692734073293	0.926811349284999	0.156721045090944	1	0.689025673601113	0.805779079053047	0.860116051348963	0.549394669213306	0.415297427602642	0.0329489982013488	0.239189827019799	0.434127960876282	0.281476271086173	0.0955561852441409	0.971090186128797	1	1	1
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_UCG-010	0.000784186881606819	0.000672303497456815	1.16641797130795	0.568749010874993	0.205342894228021	0.515734521011865	0.351067359495106	0.26837139131066	0.733821484961272	0.368130697553867	0.280461576400369	0.743358796281336	1	0.728127424548294	0.389254428832038	0.249954477591409	0.669225679296764	0.808506110824895	0.579311496561834	0.963216076034369	0.365381700879221	0.227612777767517	0.239983289432658	0.261139158471872	0.28285	1	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	0.00399139739294769	0.00508172366044061	0.785441645325834	0.00298609875653562	2.33961358447235e-05	0.000360491085648896	2.03035071928317e-05	2.4118901938738e-06	0.00132050710376994	2.77300533691133e-05	7.38693426257098e-06	0.00153245062791975	0	5.86871080534443e-05	6.84862848533953e-06	2.93012454167331e-05	2.16931580091203e-06	0.00102705901424895	0.000121099548198623	0.0072977972390817	0.000402827923559945	0.000269892047352382	0.257704947775271	1.29442447814154e-05	0	0.00298609875654188	22
Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XIII	Mogibacterium	0.00017333068933465	8.66528708764404e-05	2.00028790254168	0.178094087717236	0.0850519746355955	0.0278864038827181	0.100420354114844	0.0505564289989353	0.468180222827449	0.13279138124055	0.0644175753102551	0.486015741327416	1	0.000799247504751147	0.286108593677224	0.283367609547698	0.337226319043828	0.0174457365577676	1.38261549280959e-07	0.0986932492425129	0.261166633121414	0.0182646298448235	0.158236379819664	0.12600737523954	0.03269	1	6
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium	9.9098287298095e-05	2.77237808143849e-05	3.57448675422641	0.485062058839538	0.426133339641303	0.0554139227050238	0.252563748866625	0.234816593580241	0.605169391263867	0.312950713287615	0.270534993394857	0.625803458818551	1	0.00678619639356032	0.542671872940061	0.578852354933979	4.93393091263589e-05	0.0499354604794114	2.38831308176191e-16	0.00192609515671202	0.547751100771281	0.126287354598051	0.0114794910049323	0.235741872329583	0.11167	1	6
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_NK4B4_group	5.47682869997862e-05	0.00013262775022631	0.412947417914669	0.618572659146341	0.984407250466255	0.215526818696314	0.419434225938895	0.684635138948593	0.964858772531667	0.368130697553867	0.651085159167354	0.962193856691764	1	0.674384679830706	0.701848802746039	0.725460996456155	0.164641732329358	0.63682738449625	1.4310716441659e-08	0.0444055129418591	0.251567882433172	0.683469736197002	0.0286973552860517	0.665125874388565	1	1	3
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_UCG-001	0.000269765811037365	0.000692550394233946	0.38952517142924	0.0107659831366139	0.00897283834219677	0.902351960348264	0.0075517356010048	0.00558709308499893	0.534386982846891	0.00578191734109751	0.00422103899477658	0.507260981618407	1	0.0303885355778172	0.0414924201309314	0.0295683116397306	0.100279355978323	0.00765762226002075	2.65248395174487e-09	0.00789805154415146	0.0298842865126535	0.00028726340778208	0.0073980004395207	0.0296823071216568	0	0.0107659831366579	18
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Fusicatenibacter	0.0032052814475942	0.00465374928925448	0.688752497904259	0.0345710019986923	0.00451558113089718	0.00110155104100017	0.00384652583795253	0.00573838627981556	0.0199143090483591	0.00493236065065994	0.0074172890246044	0.0167900390951052	0	0.0221795535503792	0.0226561731339638	0.00318226740263657	0.31504216614181	0.0499354604794114	0.00289855372896651	0.0986932492425129	0.0104244714210223	0.00135455803647543	0.168532614523599	0.0155925859055927	0	0.0345710019986871	20
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	0.00292104276692114	0.00287915650637703	1.01454810131069	0.358951021782347	0.160654673108191	0.126884784656779	0.0249067278313829	0.0977308118357932	0.245826735901285	0.0239645012314328	0.096283050297928	0.249624498376532	1	0.244226869679989	0.170661077168027	0.106075130586354	0.650871943839721	0.351270872912452	0.0969268887854052	0.31656365240321	0.177411672928642	0.0443130925492505	0.451453421289967	0.176936292180695	0.15235	1	3
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eisenbergiella	0.00372875345024229	0.00177071830599617	2.10578579191035	0.071140295883397	0.322052012801585	0.158052825099201	0.420983942076128	0.233045394433394	0.17474559514644	0.422885455286465	0.230112921111664	0.192085160794976	1	0.0342801912839449	0.346065613286376	0.361271585803113	0.000115819789426734	0.0339742921907961	0.00374800230877291	0.00287566824089223	0.320453254164383	0.279172727222296	8.49044680348879e-05	0.210165870573787	0.02012	1	7
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	0.0105970617603072	0.0115475955863228	0.917685563292375	0.547194334207568	0.0839557102427863	0.0460959053935308	0.342145864285441	0.0160617312817144	0.0203282447282967	0.345555401341779	0.0243033315563743	0.0246590291607931	1	0.202737140897331	0.0395974186316324	0.133460309313461	0.694322523528766	0.00108630561620314	0.0171519288746782	0.0011970212560106	0.889854174592711	0.0078809694882492	0.527507087010519	0.0097936858577165	0.21223	1	11
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_UCG-004	0.000414980293865348	0.0010762325706602	0.385586076075346	1.81269769221544e-05	9.50066858321256e-05	0.206603587901968	1.09917721189037e-05	8.76121333452861e-06	0.117222251355615	2.81389249044931e-06	3.40889684982201e-06	0.0852990563060927	0	6.85236312635922e-05	0.000498873955770677	0.000200584505468375	6.85707176450674e-05	0.00206712766533032	1.84629117647567e-10	0.000429741284372026	5.48379636429915e-05	6.51695491176516e-12	0.0371253645213747	0.000103966030415658	0	1.8126976922145e-05	20
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	CAG-56	0.000285945308751262	0.00031166965730549	0.917462775245351	0.311363923867581	0.809958024934802	0.377917111982712	0.191468166063137	0.339154618499451	0.611376925180294	0.158738839815158	0.314156443979513	0.60743246799599	1	0.800330653320788	0.554311017092412	0.623409150215281	0.414943897178091	0.435973724962904	0.0947975295289753	0.386355087092529	0.220373538976046	0.0247919675412093	0.760373662267285	0.296180529781696	0.3347	1	1
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Marvinbryantia	0.000489579420168706	0.000228979674088359	2.13809117389077	0.79019466212248	0.881996090243802	0.0302927475308442	0.656392402578659	0.847226775396677	0.301534332910715	0.657164645165203	0.847772155905418	0.314554188663958	1	0.638694441692847	0.769265354999952	0.720554564349325	0.128014697341856	0.811775789313567	3.32270647571018e-05	0.045315056440156	0.979383843875633	0.902215686082089	0.000482921983675749	0.964828058001564	1	1	4
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	UC5-1-2E3	0.000172225984285894	0.000219270305718068	0.785450559399218	0.836297434304129	0.984407250466255	0.632137550240267	0.621785938950892	0.744642725651012	0.849609118427475	0.615102296126741	0.743185746672592	0.858050573282625	1	0.717268472009421	0.801406101606928	0.830954013445119	0.523670163010513	0.120761292804129	0.123742084508722	0.133496595692159	0.317245243610661	0.122528486844752	0.298280331741664	0.829291312445735	1	1	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_FCS020_group	7.96247078149735e-05	0.00011917042921511	0.668158269961804	0.568749010874993	0.697982120203866	0.192754801576208	0.460531257080294	0.556496905062143	0.928601396207347	0.460393510099465	0.541143544814345	0.929655668956216	1	0.810669001515731	0.668138454780183	0.637135504201051	0.5965551291082	0.116761582969071	0.00146909489437429	0.0986932492425129	0.260034238353394	0.0443070413706947	0.114698886694212	0.663011410360531	1	1	2
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	0.0190276956999066	0.0239276600159982	0.795217571930751	0.0633418360312116	5.43010119725694e-05	0.000360491085648896	0.0065535917002517	3.28983283045201e-07	8.92635176956418e-07	0.00669008462623762	4.57764565809505e-06	2.16913168415748e-05	0	5.6969157454042e-05	2.14106529430841e-06	8.10983546189286e-05	0.60215572585473	2.85357063182526e-05	3.69337279297074e-05	0.000348662021616794	1	1.80110010680226e-06	0.0867228822688474	1.29442447814154e-05	0	1	18
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Hungatella	0.00149891475990319	0.000842077533912456	1.78001989073256	0.0128448919701006	0.0926777855410874	0.0043583090442681	0.207512693524711	0.0762125587946614	0.00428803160844224	0.220293701365259	0.0809430990396201	0.0063349750228625	1	0.00678619639356032	0.233424572975911	0.142058793292937	0.172408959094348	2.67817137001019e-06	0.42173180644181	0.209922723861075	0.0453400070162577	0.00644436513395993	0.00765455700922304	0.0650375171514029	0	0.0128448919701	11
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_NK4A136_group	0.00325044490278861	0.00348271916506059	0.933306634481984	0.385369242318195	0.297750956667011	0.649128742648533	0.227525478318085	0.234816593580241	0.559453466473511	0.236241063818327	0.240855236413979	0.552560231061598	1	0.510111631984813	0.29934703378174	0.262392428359388	0.511756304276026	0.373909946091574	0.0945849370647043	0.412438185088859	0.56487595959564	0.241691414696185	0.908544183001854	0.246926526678483	0.25559	1	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus_1	0.000404541195420414	0.000308534035341743	1.31117202344412	0.802124909349464	0.890917896843298	0.0647999861421934	0.619379813646826	0.786084092761886	0.991391254822154	0.615102296126741	0.784581256709012	0.99131263878233	1	0.728127424548294	0.759872105242062	0.756090753174239	0.515792830747238	0.963720403446664	0.579311496561834	0.95675168621945	0.819684869327412	0.77522519223982	0.089978915748039	0.697671322306176	1	1	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Cuneatibacter	2.05868096093067e-05	2.160346418252e-05	0.952940206041774	0.144384338230717	0.490333766863874	0.000162283937861689	0.0958232789591219	0.298316788590651	0.0177629894985106	0.0776931861828696	0.280711802388584	0.0170616162105549	1	0.928322579516226	0.478210147155791	0.408203484840148	0.00275980834905334	0.598056761163134	0.515460266304406	0.591826367133146	0.145899780415699	0.0010942036582605	0.165014385873169	0.385995799481867	0.3246	1	5
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	GCA-900066575	0.000237975173220313	0.000272433515171215	0.87351650941608	0.385369242318195	0.167574284802085	0.745877093874	0.125529785773551	0.174721425305869	0.98424732417194	0.132073472660775	0.16809418128423	0.98217836879892	1	0.605026887923356	0.303855516657341	0.163921372124996	0.593698110193809	0.165084753201246	0.031130399158051	0.0986932492425129	0.159065761950842	0.0441745669998239	0.89638785902897	0.190358948594304	0.24329	1	2
Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenellaceae_R-7_group	0.00340619059628133	0.00332664712413024	1.0239110038375	0.365483689862396	0.554244422432311	0.998993952369957	0.496450262835575	0.684635138948593	0.991391254822154	0.501362429323881	0.674655988400059	0.99131263878233	1	0.247693251188199	0.673970912810487	0.541128381505396	0.562946438843161	0.811775789313567	0.234951574687239	0.553849279214679	0.925043762447801	0.814836140688575	0.940984907646926	0.663011410360531	0.0629	1	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	0.0226132249991851	0.013310771488302	1.6988665922977	0.0155019054753173	0.363729507874359	0.145989222014146	0.202060894033076	0.36653325305555	0.317993580737476	0.209940555405309	0.36595633145819	0.334312425102996	1	0.024596767632823	0.426426957757004	0.390133368116089	0.00924246634438228	0.00108503520140621	0.000748674821554502	0.00199528991905036	0.287357755866468	0.211360151230636	6.25649031724441e-06	0.423563989845424	0	0.0155019054752946	9
Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XIII	Family_XIII_UCG-001	8.22556261285345e-05	0.000107780752926015	0.76317546403668	0.188969952519855	0.0926777855410874	0.711338077228808	0.125110691563844	0.0784417574999947	0.801265711673635	0.122716784711455	0.0721074220955682	0.809346977513229	1	0.493337119959465	0.320301779979466	0.163486834756899	0.599374834078127	0.120761292804129	0.013758451188585	0.119779678718068	0.0283926829196504	0.0010942036582605	0.318067991237369	0.277287510401125	0.24111	1	3
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Slackia	0.00016599304779214	0.00012035072466405	1.37924427339758	0.725227601807218	0.836365535944387	0.186693491754827	0.631050017544922	0.760898073615915	0.75828253717262	0.64665092332215	0.763970077611217	0.781773116341119	1	0.197116816610094	0.728307233768457	0.712012021955223	0.527522604525753	0.688846569481571	0.306841143027732	0.631179324106135	0.925043762447801	0.760390603915197	0.469011714252332	0.417370275974962	0.22597	1	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Defluviitaleaceae	Defluviitaleaceae_UCG-011	2.73890749955287e-05	3.77908269832396e-05	0.724754581519897	0.208191280270518	0.568599494571123	0.0302927475308442	0.159133065894092	0.278035643298829	0.145052755102851	0.133898643214256	0.268128614678383	0.137928885684296	1	0.947878034434162	0.519319334224778	0.512123465773295	0.0318815176522087	0.2568058763751	0.000136835794162656	0.027911246629961	0.177411672928642	0.00668029045087097	0.921624309443023	0.247868442860696	1	1	5
Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XIII	NA	0.00070490378113842	0.000454376337162895	1.55136551683084	0.392076723617828	0.811447690328919	0.640106360933034	0.619379813646826	0.684635138948593	0.517358823735388	0.626210002988417	0.674655988400059	0.5208394825972	1	0.145821949784989	0.770957952865691	0.802367461341302	0.481533371720391	0.0499354604794114	4.83324630302207e-05	0.0454180203278357	0.571004782660447	0.456160171591538	0.0158965168328691	0.62801794233563	0.08395	1	4
Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XIII	Family_XIII_AD3011_group	0.000749793802982903	0.000588674741459498	1.27369793567827	0.644827737318401	0.984407250466255	0.971751484999242	0.990812976381422	0.945286402933044	0.99682067764372	0.991692030930882	0.945379471031411	0.996860911831468	1	0.369407478201179	0.871559059791749	0.93798138722034	0.62560987328715	0.990763629167274	0.485297594731347	0.8625195047784	0.983909503194217	0.977689135442232	0.206497468422087	0.964828058001564	0.19948	1	0
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	0.00572521883016385	0.0040960924000827	1.3977269726748	0.183649415963526	0.644351687776591	0.378643143084993	0.888267291397054	0.857994622486872	0.25864960184808	0.890467114367725	0.859005895451163	0.246283517312055	1	0.488074384033908	0.90294496494456	0.660989850682769	0.711584666560701	0.993712094229226	0.747576315754151	0.853529107479658	0.21262692703414	0.0799491791451667	0.0107739018033357	0.84332021450966	0.08718	1	1
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Gordonibacter	0.000102158743845576	8.83250962850501e-05	1.15662193580724	0.84153335127354	0.811447690328919	0.137114716163287	0.435400493306584	0.744138076036743	0.210410406048855	0.436447947828755	0.741029282046757	0.192085160794976	1	0.638694441692847	0.700069125024677	0.654564777167505	0.623138762182722	0.693994533916341	0.241486559628343	0.934603861321949	0.736861944519088	0.760390603915197	0.217473135012009	0.859985459269405	1	1	0
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Adlercreutzia	0.000283529715901427	0.000223710788903205	1.26739401926701	0.896713254037824	0.518278428149965	0.474911014020779	0.73996916922138	0.684635138948593	0.347101261678303	0.741090765590871	0.674655988400059	0.376838884082443	1	0.728127424548294	0.787979425791492	0.560077404605654	0.671150399552577	0.985642632760842	0.822987233293606	0.758611586403345	0.313254072242512	0.0883313750719476	0.0898438551507161	0.958438833162925	1	1	0
Bacteria	Tenericutes	Mollicutes	Mollicutes_RF39	NA	NA	0.000115111160534689	0.000116242352325013	0.990268677743539	0.162682346796944	0.626151881359236	0.00988738912374432	0.226477500053581	0.392207854930834	0.130798588798278	0.218274483994485	0.36595633145819	0.10714366036961	1	0.944454907680666	0.541079459243951	0.547858625820833	0.467548756761597	0.789681309429353	0.112166315702211	0.874103934661372	0.713773297168557	0.0588240792423551	0.343282970549338	0.311315640868233	0.36026	1	1
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	NA	0.00059645210640554	0.00049084809676159	1.21514601022329	0.435619705814236	0.560007249977925	0.727552015735997	0.489645538168549	0.546740389159501	0.797548228402241	0.494030969414694	0.541143544814345	0.797971422264314	1	0.116953491456675	0.591013819506852	0.637262212949636	0.6613025610156	0.71113999518403	0.700023647600511	0.848299201363688	0.903907507280619	0.856119578803693	0.469011714252332	0.423563989845424	0.08718	1	0
Bacteria	Firmicutes	Clostridia	NA	NA	NA	0.00158158668225474	0.000641847343488952	2.4641165820794	0.438008974369158	0.530428419048146	0.433663808190232	0.226477500053581	0.298316788590651	0.341543025057519	0.250051141022562	0.322074981219547	0.362077386159748	1	0.0432003928625731	0.513522874820595	0.525698985052377	0.073480154692591	8.59700509477394e-06	6.42292415232345e-06	0.0151193438848068	0.262494331546789	0.0212430488574126	0.00637037491510534	0.221178920365852	0.0379	1	7
Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	0.00329900047684183	0.00184298856219249	1.79002764559603	0.214133084318453	0.364010072730035	0.327642274777793	0.224854545975713	0.267056677241977	0.295032384092079	0.233416897701205	0.275829958465907	0.312821206309775	1	0.0403572093932455	0.430800076231283	0.362588426091095	0.322353528779678	0.0184691208589377	0.000962427562577215	0.0154396886384001	0.208675936515995	0.0534883406052631	0.0158965168328691	0.304888511977675	0.0266	1	6
Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Cloacibacillus	0.00441009239823263	0.00152796870097645	2.88624524534721	0.547194334207568	0.568599494571123	0.78208666591433	0.12292032596081	0.233045394433394	0.210410406048855	0.163181997611642	0.249066993346846	0.246283517312055	1	0.0417959197662281	0.451307933966391	0.605751994186566	0.610283796074104	0.000775234493133337	3.57567298025205e-07	0.00497664165281689	0.109861459979868	0.00407422323834499	0.00866622938929687	0.0620688551144004	0.19948	1	6
Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XI	Murdochiella	0.000495743455332044	0.000216192446802079	2.29306556572668	0.0419610148300703	0.0634558658092581	0.0710566817736943	0.0119164227275171	0.0190485548526261	0.563404406442084	0.0239645012314328	0.0285005179746512	0.580574993781656	1	0.000370821393268623	0.1241868007751	0.119526722014181	0.351637443639403	0.0514337353594627	1.23284636269953e-07	0.103186488485876	0.135041826347247	0.000216564646149093	0.081460916484418	0.00767345933198269	0	0.0419610148300571	11
